event_id,weeks,req_room_type,size,L_slots,assigned_day,assigned_start_hour,room_id,room_campus
E:H75VXXJQT7-00006_1,37,General Teaching,40,8,Monday,10,,
E:UWVZ9LKOL6_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,16,1,Wednesday,12,,
E:T8H2VLYXCL_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,12,1,Tuesday,11,,
E:W8A3TUL9LS_1,"26, 27, 28, 29, 32",General Teaching,20,1,Monday,10,,
E:T5VWWOBNNC_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,30,2,Monday,9,,
E:ICLCAEWSXG_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,25,1,Wednesday,13,,
E:JSHFVESJXL_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,27,2,Thursday,15,,
E:WE6YSJEM32-00001-00001_1,37,General Teaching,20,1,Monday,12,,
E:141A6QQL6A_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,1,Monday,11,,
E:EW4UXTTPBC_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,40,1,Wednesday,15,,
E:BIBCEBDP8Z_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,19,1,Friday,15,,
E:RGGN4NR4E8_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,50,2,Thursday,13,,
E:J3QP3PENU2_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,22,2,Monday,11,,
E:G276RF3KNI_1,37,General Teaching,30,1,Monday,9,,
E:3W58IZYW1I_1,"10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,14,1,Wednesday,9,,
E:Q4KEXAY5WQ_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,20,1,Wednesday,13,,
E:5SLOBV3OWV_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,25,2,Monday,12,,
E:45XJGBNRPY_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,2,Thursday,11,,
E:U8Q8DWEIW7_1,"10, 12, 14, 16, 18",General Teaching,14,1,Monday,14,,
E:PMSM72WTIO_1,37,No room required,30,3,Monday,9,,
E:M6QSWEUAXG_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,50,2,Wednesday,9,,
E:SW6Z67F9DT_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,22,2,Friday,14,,
E:CWQJUMD9QH-00002_1,37,No room required,30,2,Monday,9,,
E:48I7S8US6Q_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,15,2,Wednesday,12,,
E:I3IIBKOE8M_1,"27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,10,1,Thursday,14,,
E:NJD138ORO6_1,"9, 10, 11, 12, 13",General Teaching,20,2,Wednesday,9,,
E:MIPBOCHKNL_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,45,1,Wednesday,13,,
E:NGYZSPPJYE_1,"27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,15,1,Wednesday,15,,
E:5CKUUPXU5E_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,15,1,Thursday,16,,
E:BEKTPLLZA9_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,12,1,Tuesday,17,,
E:H7F3L399TS_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,1,Tuesday,11,,
E:ZKB1DFZNNV_1,"10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,14,1,Tuesday,12,,
E:QSOZBH4AWT_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,2,Thursday,13,,
E:L976M8SQXP_1,"10, 12, 15, 17, 19",General Teaching,25,2,Friday,10,,
E:QX3K7IQ89D_1,"9, 10",General Teaching,12,2,Friday,10,,
E:QV91AEGJP7_1,"10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,1,Monday,13,,
E:LRPFIRAER4_1,"16, 19",General Teaching,15,2,Thursday,12,,
E:VJV6FAXTEW_1,"33, 34, 35, 36, 37",General Teaching,11,1,Monday,17,,
E:3YISJ5EP7E_1,"27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,14,1,Wednesday,10,,
E:E4Z7K33ZQW_1,15,Meeting Room,15,2,Friday,14,,
E:WQ1IZUSJOB_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,190,1,Thursday,15,,
E:TO8KU5IQQ4_1,"26, 27, 28, 29, 30, 33, 34, 35, 36, 37",General Teaching,15,1,Tuesday,11,,
E:5YFUYJ7U2J_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,30,2,Tuesday,15,,
E:6Z3FVW513N-00001_1,37,General Teaching,15,1,Friday,12,,
E:2C8KG6GFXY_1,"33, 34, 35, 36, 37",General Teaching,11,1,Wednesday,14,,
E:F3N6SCIJ9N_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,10,1,Tuesday,10,,
E:MPOFQPYSMF_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,11,1,Tuesday,10,,
E:DXZI1WGUYD-00001_1,16,Meeting Room,15,3,Thursday,15,,
E:JFYXEPTQX1_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,16,1,Tuesday,12,,
E:TJJMTGSICO_1,"9, 10",General Teaching,15,1,Wednesday,16,,
E:C6XXBCJU1N_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,11,1,Tuesday,15,,
E:2HKC2JWW38_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,25,1,Tuesday,11,,
E:CMTUXUBUIN_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,2,Thursday,11,,
E:1PX8YVI5B7_1,"16, 17",General Teaching,50,1,Tuesday,9,,
E:EXBNGZ8D8I_1,"27, 29, 32, 34, 36",General Teaching,13,1,Friday,15,,
E:9V95VG9ST9_1,"10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,290,1,Tuesday,17,,
E:YBARHL3XZ8_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,1,Monday,10,,
E:UZ21M8OAUR_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,10,2,Monday,12,,
E:ZBW9XOXMY9_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,1,Tuesday,14,,
E:RP7LCK5ZWU_1,"27, 29, 32, 34, 36",General Teaching,12,1,Tuesday,16,,
E:FXB1OHHLXK_1,"27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,14,1,Tuesday,10,,
E:8FOEYIJUO8_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,18,1,Tuesday,14,,
E:OGMTQZFYRI-00007-00001_1,37,Laboratory,30,2,Wednesday,12,,
E:H9YW9626TB_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,25,1,Friday,12,,
E:NV6YZYDCLM_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,12,1,Thursday,12,,
E:GNAZIM7QBI-00001-00002_1,37,General Teaching,20,1,Tuesday,11,,
E:YG59WEXWYX_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,25,1,Friday,9,,
E:EHFPFDWVQA_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,18,1,Monday,12,,
E:5WETWD3N16_1,"26, 27, 28, 29, 30, 33, 34, 35, 36, 37",General Teaching,15,1,Monday,12,,
E:1TYDPWPCT8_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,25,1,Monday,13,,
E:HYQTT8QWK5_1,"26, 27, 28",General Teaching,120,2,Wednesday,15,,
E:KNQ5M3JVVZ_1,"26, 30, 32, 35, 36",Meeting Room,12,3,Thursday,15,,
E:WYS1BHC6ED_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,1,Thursday,13,,
E:79JC7WEOYT_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,10,1,Thursday,9,,
E:EC7VQ8RVHY_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,50,2,Tuesday,13,,
E:WWLSQ854LC-00010_1,37,General Teaching,60,2,Thursday,15,,
E:5DE1693B4C_1,"26, 27, 28, 29, 30, 32, 34, 35, 36, 37",General Teaching,12,1,Thursday,12,,
E:WAE2KY4HKS_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,12,1,Wednesday,11,,
E:JCFRK65T8B_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,5,1,Thursday,16,,
E:NZ3KUIBV2A-00008_1,37,General Teaching,120,1,Tuesday,13,,
E:RA4KWWPZH8_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,25,2,Wednesday,15,,
E:9FYTDIUBEK_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,12,1,Friday,15,,
E:9OQB8FFJVI_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,45,1,Monday,17,,
E:7FI3E7A3MX_1,"26, 27, 28, 29, 30",General Teaching,40,1,Tuesday,9,,
E:SVZAAA2OC7-00003_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,1,Tuesday,17,,
E:8ZPINJO2A1_1,"12, 16, 19",General Teaching,16,2,Friday,10,,
E:4HMXOKSZWM_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,25,1,Friday,16,,
E:Z9MF41FX6Z_1,"26, 27, 28, 29, 30, 32, 34, 35, 37",General Teaching,10,1,Thursday,12,,
E:7692IMCDW8_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,1,Tuesday,11,,
E:NOS327HT7V_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,10,1,Thursday,16,,
E:KBKPXMPZFQ_1,"11, 12, 13, 15, 16, 17, 18",General Teaching,15,1,Thursday,14,,
E:LVOKMAXLFU_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,1,Wednesday,11,,
E:H75VXXJQT7-00003_1,37,General Teaching,40,8,Thursday,10,,
E:SZ5OMDBN2V_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,10,2,Monday,14,,
E:GWJAADZNSR_1,"12, 16",General Teaching,20,2,Thursday,9,,
E:CHHZR1CM2Z_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,1,Monday,14,,
E:FOAT4X266G_2,"28, 30, 35",General Teaching,30,2,Monday,10,,
E:X8ZKPIN8T1_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,112,1,Wednesday,17,,
E:E1Z327MN1H_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,17,1,Wednesday,12,,
E:DNRSVK57FQ_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,1,Thursday,10,,
E:45RFL9SXTS_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,25,2,Friday,16,,
E:OCWUKEK9Y4_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,1,Monday,13,,
E:D2RO5SY63F_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,1,Friday,12,,
E:CH3JG65QJW_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,20,1,Tuesday,15,,
E:CEH788MIHT-00004_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",Meeting Room,6,1,Thursday,15,,
E:WGU9PTM2P6_1,37,General Teaching,35,2,Thursday,12,,
E:CLTV7QALLJ_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,35,2,Thursday,11,,
E:QIH6RYCPO7_1,37,General Teaching,35,2,Thursday,15,,
E:XQHW35KR8Q_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,11,1,Tuesday,16,,
E:FKXY7LV37O_1,"11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,2,Friday,13,,
E:S52FUSUKGJ-00001-00001_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,25,1,Monday,16,,
E:AX4VO56BWC_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,60,1,Tuesday,10,,
E:6YWUGG1LPO_1,"9, 10, 12, 13, 15, 16, 17, 18, 19",Computer Laboratory,15,1,Tuesday,10,,
E:9L3VL1NYRL_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,30,1,Tuesday,9,,
E:O2WGBZXIX4-00001_1,37,General Teaching,14,2,Tuesday,11,,
E:6GGJT5QP9Y_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,30,1,Thursday,9,,
E:G64O4IJVX5_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,2,Friday,9,,
E:O5HSN2KG9T_1,37,General Teaching,18,5,Thursday,13,,
E:AFQUKIFYGC_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,112,1,Wednesday,14,,
E:1LZA9BQI7U-00024_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18",General Teaching,10,2,Wednesday,16,,
E:54VO1SZBRU_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,20,2,Tuesday,14,,
E:YLMHQNUDE9_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,18,1,Wednesday,9,,
E:CFFLYMB29M_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,14,1,Wednesday,17,,
E:PSOW47JJ5T-00002_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,20,1,Monday,10,,
E:I553CLPFXS-00002_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,75,1,Friday,12,,
E:6W7T7CARHM_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",Meeting Room,15,2,Tuesday,9,,
E:WHB8FKMNUX_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",Meeting Room,10,3,Thursday,11,,
E:G9MQ1P7Y85_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,15,2,Monday,12,,
E:AQ8KYJK853_1,"27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,1,Wednesday,14,,
E:YFG56ZQISL_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,15,2,Thursday,16,,
E:47ABUN636A_1,37,Computer Laboratory,20,3,Thursday,15,,
E:E975TMWW9X_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,47,1,Monday,13,,
E:KENVF6127V_1,"27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,1,Tuesday,9,,
E:B5IIHXK3FN_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,12,2,Thursday,11,,
E:SPXT3ASG1U_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,20,1,Tuesday,11,,
E:MRPWO8FEMN_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,1,Wednesday,16,,
E:959BNN75CZ_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,1,Friday,12,,
E:4BL2IWCYBL_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,1,Tuesday,13,,
E:X6T9W34EZT_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,20,1,Monday,13,,
E:6NSXAT1WH9_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,11,1,Tuesday,14,,
E:KTNK9KK2RR_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,1,Tuesday,14,,
E:REB361BPAM_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,25,1,Wednesday,15,,
E:ZMKF6O5TLU_1,37,General Teaching,35,2,Thursday,15,,
E:RUS2CUU4JZ_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,20,1,Thursday,16,,
E:QF5CH92IJS_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,10,2,Monday,13,,
E:TKHXVU7WAR_1,"26, 27, 28, 29",General Teaching,48,1,Friday,10,,
E:CW2YJ54GXF_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,2,Thursday,12,,
E:N1E5S225UG_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",Teaching Studio,18,1,Monday,10,,
E:ZLPV3X7S2O_1,37,General Teaching,35,2,Thursday,15,,
E:H69BYA6UVF_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,14,1,Wednesday,17,,
E:ONLTMTKILA_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,11,1,Friday,13,,
E:W8DNHFWIYR_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,30,2,Tuesday,12,,
E:XS37FUG6MG_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,10,1,Tuesday,15,,
E:N7JIIZMHMI_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,2,Thursday,11,,
E:S7OCQ4339J_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,12,1,Monday,13,,
E:XJQKF8OW6E_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,12,1,Tuesday,14,,
E:GZWEOWKQAL_1,"11, 13, 15, 17",General Teaching,12,1,Friday,10,,
E:OY7XUO3XW8_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,20,1,Thursday,13,,
E:YW79GTAVXX_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,16,1,Monday,16,,
E:PVR4MS5UPZ_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,20,1,Monday,13,,
E:2WRUO3GTAW_1,"27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,10,1,Wednesday,17,,
E:HW3JVXFFBY_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",No room required,30,2,Monday,9,,
E:H88EDVE3VN-00002-00001_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,1,Wednesday,11,,
E:5YX6IHEJBK_1,"10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,1,Tuesday,16,,
E:2N6T61JZDL_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,1,Tuesday,17,,
E:ZFU93ZWHHB_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,12,1,Tuesday,14,,
E:2HXANJOVPR_1,37,General Teaching,35,2,Thursday,15,,
E:R2W672GGLT_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,13,1,Wednesday,16,,
E:CLHS684XS8_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,17,1,Tuesday,15,,
E:P8J9WMETVK_1,"10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,12,1,Monday,13,,
E:M5V4OH9PU3_1,"11, 12, 13, 14, 17, 18, 19",Meeting Room,15,2,Monday,9,,
E:OGLEXK3W1Q_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,1,Monday,16,,
E:ZBEI3JPSL1_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,12,1,Monday,17,,
E:PI72ZYD96M_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36",General Teaching,11,1,Wednesday,13,,
E:6WH35P7FY5_1,"10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,15,1,Monday,14,,
E:6WIJMHBMQ3_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,20,2,Friday,15,,
E:QWBPZEPTWZ_1,"10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,31,2,Thursday,13,,
E:EUBUDISGYJ_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,18,1,Monday,14,,
E:47ABUN636A_2,37,Laboratory,20,3,Wednesday,15,,
E:NHJHMMREM5_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,12,1,Monday,17,,
E:RJ72QXL9V4-00002-00001_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,1,Monday,16,,
E:WKWLX4ZHV2_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,1,Tuesday,16,,
E:47ABUN636A_3,37,Laboratory,20,3,Wednesday,9,,
E:FNFECK4FUZ_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,11,2,Thursday,13,,
E:M8DXM3S2U1_1,"10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,12,1,Monday,12,,
E:M2567XFNS7_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,190,1,Tuesday,14,,
E:KP6IMX38I3_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,20,2,Thursday,15,,
E:W7FVWNJ1VA_1,"11, 12, 13, 15, 16, 17, 18, 19",Teaching Studio,18,1,Monday,15,,
E:E9V4SLJGHF_1,"10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,1,Thursday,14,,
E:B9LG27DM1H_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,9,1,Friday,14,,
E:EAAOT1RO9W_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,22,2,Wednesday,9,,
E:OSDJGA6QDK_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,1,Monday,14,,
E:7CTODUJOAV_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,32,2,Monday,10,,
E:25ZENFLTVU_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,20,1,Friday,13,,
E:SFK5P1CSCJ_1,"28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,9,1,Monday,11,,
E:4OZGJLOYG1_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,20,1,Tuesday,9,,
E:U2X793JRZT_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,12,1,Friday,17,,
E:X8RQLKKLNP_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,10,1,Thursday,11,,
E:1PBT7JXEN7_1,"11, 12, 13, 14, 15, 16, 17, 18",Meeting Room,40,3,Thursday,11,,
E:8DW3PR5UDJ_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,25,1,Monday,16,,
E:J2VKVAVHRG_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,2,Wednesday,16,,
E:V985UMBIMV_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,2,Thursday,11,,
E:68P9IP1UUG_1,"10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,12,1,Monday,11,,
E:6GSS33GBMI_1,"13, 15, 16, 17, 18, 19",General Teaching,20,1,Thursday,13,,
E:RVDSQ1YOSU_1,"26, 27, 28, 29, 30, 33, 34, 35, 36, 37",General Teaching,15,1,Monday,10,,
E:V6EZCUS2YA_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,25,1,Monday,11,,
E:HZCUREW81X_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,16,1,Tuesday,10,,
E:4ML498OGLY-00001_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,160,1,Wednesday,16,,
E:VGXHQPLK19_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,12,1,Tuesday,15,,
E:K8JP92IXO9_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,18,2,Monday,12,,
E:JY2LNE44LL_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,11,1,Thursday,15,,
E:5OZZ3YNLGE_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,12,1,Wednesday,14,,
E:PB328LYOMU_1,"10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,15,1,Monday,14,,
E:OBYZF3RYEU_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,12,1,Wednesday,16,,
E:88ZEW21CPD_1,"28, 30, 33, 35",General Teaching,12,1,Wednesday,16,,
E:Y29DIHB8E7_1,"10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,15,1,Friday,16,,
E:PVDNACS9TE_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,15,1,Wednesday,16,,
E:OQIOR42UZP_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,1,Thursday,16,,
E:K7ZFC8UB3R_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,30,2,Monday,11,,
E:PDFNMR373Z_1,"12, 14, 16, 18",General Teaching,14,1,Monday,11,,
E:KR7TMEI2MW_1,"12, 16",General Teaching,15,2,Wednesday,10,,
E:6DNNOF7IAM_1,37,General Teaching,35,2,Thursday,15,,
E:MK2KJ22BND_1,"27, 29, 32, 34, 36",General Teaching,15,1,Wednesday,10,,
E:7BSJUEG379_1,"9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,25,1,Tuesday,10,,
E:ZBZYIZ5U2L-00002_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,10,1,Friday,11,,
E:H1U6N7HN79_1,"26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37",General Teaching,12,1,Friday,12,,
E:OGXKF8QPBC_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,15,2,Friday,14,,
E:JBCM4D7LTD_1,"9, 10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,12,1,Thursday,15,,
E:4AA6EBFV7L_1,37,General Teaching,11,9,Wednesday,9,,
E:LRS4ETFQR6_1,37,General Teaching,35,2,Thursday,15,,
E:J8UOMXFMC6_1,"10, 11, 12, 13, 15, 16, 17, 18, 19",General Teaching,13,1,Monday,13,,
E:NJD138ORO6-1_1,"15, 16, 17, 19",General Teaching,20,2,Monday,14,,
E:GG7XR6IAM8_1,"28, 30, 33, 35",General Teaching,15,1,Friday,16,,
E:VYUQHMYNUG_1,"10, 11, 12, 13, 14, 15, 16, 17, 18, 19",General Teaching,15,1,Tuesday,17,,
